autor;naturaleza_fo;instance;n_repeticiones;valor_fo_lns;valor_fo_alns
santos2019;MIN;grafo4709,70,edgelist;5;10;10
santos2019;MIN;grafo471,18,edgelist;5;3;3
santos2019;MIN;grafo4710,78,edgelist;5;13;13,2
santos2019;MIN;grafo4711,65,edgelist;5;11,4;11,2
santos2019;MIN;grafo4712,64,edgelist;5;10;10
santos2019;MIN;grafo4713,61,edgelist;5;12,4;12,4
santos2019;MIN;grafo4714,62,edgelist;5;9;9
santos2019;MIN;grafo4715,62,edgelist;5;8,4;8,4
santos2019;MIN;grafo4716,53,edgelist;5;11,4;11,4
santos2019;MIN;grafo4717,59,edgelist;5;10;10,2
santos2019;MIN;grafo4718,64,edgelist;5;12;12
santos2019;MIN;grafo4719,54,edgelist;5;12;12
santos2019;MIN;grafo472,12,edgelist;5;2;2
santos2019;MIN;grafo4720,81,edgelist;5;13,2;13,4
santos2019;MIN;grafo4721,77,edgelist;5;9,6;9,8
santos2019;MIN;grafo4722,64,edgelist;5;9;9,4
santos2019;MIN;grafo4723,58,edgelist;5;7;7,4
santos2019;MIN;grafo4724,75,edgelist;5;14,2;14
santos2019;MIN;grafo4725,75,edgelist;5;13,2;13,2
santos2019;MIN;grafo4726,51,edgelist;5;8;8
santos2019;MIN;grafo4727,66,edgelist;5;10;10,2
santos2019;MIN;grafo4728,51,edgelist;5;7;7
santos2019;MIN;grafo4729,63,edgelist;5;9,6;9,4
santos2019;MIN;grafo473,10,edgelist;5;2;2
santos2019;MIN;grafo4730,58,edgelist;5;10;10
santos2019;MIN;grafo4731,63,edgelist;5;11,2;11,2
santos2019;MIN;grafo4732,74,edgelist;5;9;9
santos2019;MIN;grafo4733,73,edgelist;5;9,2;9
santos2019;MIN;grafo4734,49,edgelist;5;7;7
santos2019;MIN;grafo4735,80,edgelist;5;12;12
santos2019;MIN;grafo4736,52,edgelist;5;7;7
santos2019;MIN;grafo4737,66,edgelist;5;8,4;8,2
santos2019;MIN;grafo4738,65,edgelist;5;11,4;11,2
santos2019;MIN;grafo4739,57,edgelist;5;8;8
santos2019;MIN;grafo474,10,edgelist;5;2;2
santos2019;MIN;grafo4740,60,edgelist;5;9,2;9,4
santos2019;MIN;grafo4741,61,edgelist;5;11;11
santos2019;MIN;grafo4742,77,edgelist;5;9,4;9
santos2019;MIN;grafo4743,76,edgelist;5;14,2;14,2
santos2019;MIN;grafo4744,58,edgelist;5;8;8
santos2019;MIN;grafo4745,81,edgelist;5;15;15,2
santos2019;MIN;grafo4746,67,edgelist;5;11;11,4
santos2019;MIN;grafo4747,55,edgelist;5;9;9
santos2019;MIN;grafo4748,66,edgelist;5;9,6;9,6
santos2019;MIN;grafo4749,61,edgelist;5;7,6;7,2
santos2019;MIN;grafo475,15,edgelist;5;5;5
santos2019;MIN;grafo4750,53,edgelist;5;8;8,4
santos2019;MIN;grafo4751,57,edgelist;5;7;7,2
santos2019;MIN;grafo4752,81,edgelist;5;13,2;12,6
santos2019;MIN;grafo4753,69,edgelist;5;11;11
santos2019;MIN;grafo4754,61,edgelist;5;9;9
santos2019;MIN;grafo4755,70,edgelist;5;9,4;10
santos2019;MIN;grafo4756,51,edgelist;5;10;10
santos2019;MIN;grafo4757,72,edgelist;5;11;11
santos2019;MIN;grafo4758,72,edgelist;5;8;8
santos2019;MIN;grafo4759,79,edgelist;5;11,6;11,6
santos2019;MIN;grafo476,19,edgelist;5;2;2
santos2019;MIN;grafo4760,55,edgelist;5;8;8
santos2019;MIN;grafo4761,64,edgelist;5;13,4;13,4
santos2019;MIN;grafo4762,54,edgelist;5;8;8
santos2019;MIN;grafo4763,68,edgelist;5;7,6;7,8
santos2019;MIN;grafo4764,83,edgelist;5;11,4;11,2
santos2019;MIN;grafo4765,80,edgelist;5;11,8;11,8
santos2019;MIN;grafo4766,51,edgelist;5;9;9
santos2019;MIN;grafo4767,78,edgelist;5;13,2;13
santos2019;MIN;grafo4768,51,edgelist;5;6;6
santos2019;MIN;grafo4769,53,edgelist;5;10;10
santos2019;MIN;grafo477,13,edgelist;5;3;3
santos2019;MIN;grafo4770,60,edgelist;5;8;8
santos2019;MIN;grafo4771,73,edgelist;5;11,2;11
santos2019;MIN;grafo4772,58,edgelist;5;9;9
santos2019;MIN;grafo4773,57,edgelist;5;12;12,2
santos2019;MIN;grafo4774,65,edgelist;5;9,4;9,2
santos2019;MIN;grafo4775,62,edgelist;5;12,2;11,8
santos2019;MIN;grafo4776,65,edgelist;5;14;14,4
santos2019;MIN;grafo4777,61,edgelist;5;7,6;7,4
santos2019;MIN;grafo4778,77,edgelist;5;11,2;11
santos2019;MIN;grafo4779,58,edgelist;5;12;12
santos2019;MIN;grafo478,33,edgelist;5;5;5
santos2019;MIN;grafo4780,56,edgelist;5;7,2;7,6
santos2019;MIN;grafo4781,57,edgelist;5;10,2;10
santos2019;MIN;grafo4782,66,edgelist;5;15;15
santos2019;MIN;grafo4783,80,edgelist;5;10;9,4
santos2019;MIN;grafo4785,79,edgelist;5;13,6;13,8
santos2019;MIN;grafo4786,62,edgelist;5;8,2;8
santos2019;MIN;grafo4787,58,edgelist;5;8;8
santos2019;MIN;grafo4788,60,edgelist;5;8,2;8,8
santos2019;MIN;grafo4789,71,edgelist;5;10;10
santos2019;MIN;grafo479,17,edgelist;5;5;5
santos2019;MIN;grafo4790,62,edgelist;5;11;11
santos2019;MIN;grafo4791,78,edgelist;5;10,4;10,4
santos2019;MIN;grafo4792,58,edgelist;5;6;6
santos2019;MIN;grafo4793,63,edgelist;5;11;11
santos2019;MIN;grafo4794,71,edgelist;5;11;11
santos2019;MIN;grafo4795,60,edgelist;5;14;14
santos2019;MIN;grafo4796,58,edgelist;5;9,2;9,4
santos2019;MIN;grafo4797,75,edgelist;5;12,2;12,4
santos2019;MIN;grafo4798,58,edgelist;5;9,2;9,6
santos2019;MIN;grafo4799,58,edgelist;5;9,6;9,8
santos2019;MIN;grafo480,15,edgelist;5;3;3
santos2019;MIN;grafo4800,73,edgelist;5;8,4;8,2
santos2019;MIN;grafo4801,69,edgelist;5;13,4;13,4
santos2019;MIN;grafo4802,75,edgelist;5;9;9
santos2019;MIN;grafo4803,53,edgelist;5;10;10
santos2019;MIN;grafo4804,65,edgelist;5;8,4;9,2
santos2019;MIN;grafo4805,70,edgelist;5;9;9,4
santos2019;MIN;grafo4806,49,edgelist;5;8;8
santos2019;MIN;grafo4807,72,edgelist;5;9;8,8
santos2019;MIN;grafo4808,59,edgelist;5;8,6;8,4
santos2019;MIN;grafo4809,59,edgelist;5;10;10
santos2019;MIN;grafo481,80,edgelist;5;12,6;12,6
santos2019;MIN;grafo4810,72,edgelist;5;7,6;7,6
santos2019;MIN;grafo4811,62,edgelist;5;8;8
santos2019;MIN;grafo4812,57,edgelist;5;10;10
santos2019;MIN;grafo4813,60,edgelist;5;7,6;7,8
santos2019;MIN;grafo4814,68,edgelist;5;10,2;10,4
santos2019;MIN;grafo4815,57,edgelist;5;7;7
santos2019;MIN;grafo4816,57,edgelist;5;8;8,2
santos2019;MIN;grafo4817,55,edgelist;5;13,2;13,2
santos2019;MIN;grafo4818,65,edgelist;5;9,8;9,4
santos2019;MIN;grafo4819,72,edgelist;5;10,6;10,2
santos2019;MIN;grafo482,13,edgelist;5;5;5
santos2019;MIN;grafo4820,66,edgelist;5;14,2;14
santos2019;MIN;grafo4821,55,edgelist;5;12;12
santos2019;MIN;grafo4822,72,edgelist;5;12,2;12,2
santos2019;MIN;grafo4823,62,edgelist;5;7;7
santos2019;MIN;grafo4824,53,edgelist;5;8,2;8,2
santos2019;MIN;grafo4825,83,edgelist;5;11,8;11,8
santos2019;MIN;grafo4826,79,edgelist;5;10,6;10,6
santos2019;MIN;grafo4827,55,edgelist;5;9;9,2
santos2019;MIN;grafo4828,65,edgelist;5;9;9
santos2019;MIN;grafo4829,56,edgelist;5;7;7
santos2019;MIN;grafo483,15,edgelist;5;5;5
santos2019;MIN;grafo4830,72,edgelist;5;13,6;13,2
santos2019;MIN;grafo4831,56,edgelist;5;13;13
santos2019;MIN;grafo4832,59,edgelist;5;9,2;9,2
santos2019;MIN;grafo4833,83,edgelist;5;17,2;16,2
santos2019;MIN;grafo4834,74,edgelist;5;8,6;8,4
santos2019;MIN;grafo4835,59,edgelist;5;11;11
santos2019;MIN;grafo4836,56,edgelist;5;9;9
santos2019;MIN;grafo4837,77,edgelist;5;11,4;11,6
santos2019;MIN;grafo4838,58,edgelist;5;12;12
santos2019;MIN;grafo4839,63,edgelist;5;10;10
santos2019;MIN;grafo484,30,edgelist;5;5,2;5,4
santos2019;MIN;grafo4840,59,edgelist;5;11;11
santos2019;MIN;grafo4841,67,edgelist;5;11,2;11,4
santos2019;MIN;grafo4842,58,edgelist;5;10;10
santos2019;MIN;grafo4843,53,edgelist;5;8;8
santos2019;MIN;grafo4844,58,edgelist;5;6;6,4
santos2019;MIN;grafo4845,79,edgelist;5;10,2;10,2
santos2019;MIN;grafo4846,62,edgelist;5;7,4;7,2
santos2019;MIN;grafo4847,56,edgelist;5;11;11
santos2019;MIN;grafo4848,65,edgelist;5;8;8
santos2019;MIN;grafo4849,54,edgelist;5;6;6
santos2019;MIN;grafo485,16,edgelist;5;4;4
santos2019;MIN;grafo4850,55,edgelist;5;9;9
santos2019;MIN;grafo4851,58,edgelist;5;10;10
santos2019;MIN;grafo4852,58,edgelist;5;10,6;10,8
santos2019;MIN;grafo4853,49,edgelist;5;6;6
santos2019;MIN;grafo4854,57,edgelist;5;7;7
santos2019;MIN;grafo4855,77,edgelist;5;12;12
santos2019;MIN;grafo4856,60,edgelist;5;8,4;8,4
santos2019;MIN;grafo4857,62,edgelist;5;7,2;7
santos2019;MIN;grafo4858,74,edgelist;5;13;13
santos2019;MIN;grafo4859,59,edgelist;5;10;10
santos2019;MIN;grafo486,13,edgelist;5;4;4
santos2019;MIN;grafo4860,54,edgelist;5;11;11
santos2019;MIN;grafo4861,55,edgelist;5;10;10
santos2019;MIN;grafo4862,51,edgelist;5;8;8
santos2019;MIN;grafo4863,61,edgelist;5;10;10
santos2019;MIN;grafo4864,58,edgelist;5;7,6;7,4
santos2019;MIN;grafo4865,80,edgelist;5;14;14
santos2019;MIN;grafo4866,78,edgelist;5;12,4;12,6
santos2019;MIN;grafo4867,57,edgelist;5;9,4;9,4
santos2019;MIN;grafo4868,78,edgelist;5;13,8;13,8
santos2019;MIN;grafo4869,50,edgelist;5;10,2;10
santos2019;MIN;grafo487,14,edgelist;5;3;3
santos2019;MIN;grafo4870,75,edgelist;5;11,4;11,2
santos2019;MIN;grafo4871,53,edgelist;5;7;7
santos2019;MIN;grafo4872,60,edgelist;5;16;16
santos2019;MIN;grafo4873,56,edgelist;5;8;8
santos2019;MIN;grafo4874,52,edgelist;5;8,4;8,6
santos2019;MIN;grafo4875,78,edgelist;5;16,4;16,4
santos2019;MIN;grafo4876,60,edgelist;5;9;8,8
santos2019;MIN;grafo4877,62,edgelist;5;10,2;10,4
santos2019;MIN;grafo4878,61,edgelist;5;9;9
santos2019;MIN;grafo4879,73,edgelist;5;9,4;9
santos2019;MIN;grafo488,25,edgelist;5;4;4
santos2019;MIN;grafo4880,56,edgelist;5;10;10
santos2019;MIN;grafo4881,66,edgelist;5;10,2;10
santos2019;MIN;grafo4882,53,edgelist;5;9;9
santos2019;MIN;grafo4883,62,edgelist;5;9,8;9,4
santos2019;MIN;grafo4884,63,edgelist;5;9;9,2
santos2019;MIN;grafo4885,71,edgelist;5;13;13,2
santos2019;MIN;grafo4886,60,edgelist;5;8,2;8,4
santos2019;MIN;grafo4887,78,edgelist;5;9,4;9,8
santos2019;MIN;grafo4888,62,edgelist;5;9;9
santos2019;MIN;grafo4889,58,edgelist;5;9;9
santos2019;MIN;grafo489,14,edgelist;5;3;3
santos2019;MIN;grafo4890,80,edgelist;5;12,2;12,2
santos2019;MIN;grafo4891,63,edgelist;5;9,8;9,6
santos2019;MIN;grafo4892,61,edgelist;5;9;9
santos2019;MIN;grafo4893,51,edgelist;5;7,4;7
santos2019;MIN;grafo4894,55,edgelist;5;12;11,4
santos2019;MIN;grafo4895,53,edgelist;5;11,2;11
santos2019;MIN;grafo4896,68,edgelist;5;8;8
santos2019;MIN;grafo4898,64,edgelist;5;11,2;11,4
santos2019;MIN;grafo4899,58,edgelist;5;10,2;10,2
santos2019;MIN;grafo490,40,edgelist;5;4;4
santos2019;MIN;grafo4900,59,edgelist;5;11;11
santos2019;MIN;grafo4901,58,edgelist;5;8;8
santos2019;MIN;grafo4902,83,edgelist;5;10,4;10,8
santos2019;MIN;grafo4903,75,edgelist;5;15;15
santos2019;MIN;grafo4904,65,edgelist;5;6;6,4
santos2019;MIN;grafo4905,56,edgelist;5;6,2;7
santos2019;MIN;grafo4906,61,edgelist;5;10;10
santos2019;MIN;grafo4907,63,edgelist;5;9;9
santos2019;MIN;grafo4908,80,edgelist;5;11;11
santos2019;MIN;grafo4909,61,edgelist;5;8,4;8,4
santos2019;MIN;grafo491,12,edgelist;5;2;2
santos2019;MIN;grafo4910,60,edgelist;5;7,4;7,4
santos2019;MIN;grafo4911,57,edgelist;5;11;11
santos2019;MIN;grafo4912,65,edgelist;5;12,6;12,4
santos2019;MIN;grafo4913,79,edgelist;5;12,2;12,2
santos2019;MIN;grafo4914,54,edgelist;5;9,2;9,6
santos2019;MIN;grafo4915,55,edgelist;5;9;9
santos2019;MIN;grafo4916,78,edgelist;5;16,2;16,8
santos2019;MIN;grafo4917,76,edgelist;5;12,4;12,8
santos2019;MIN;grafo4918,55,edgelist;5;6;6
santos2019;MIN;grafo4919,57,edgelist;5;8,8;9
santos2019;MIN;grafo492,18,edgelist;5;3;3
santos2019;MIN;grafo4920,63,edgelist;5;9,2;9,2
santos2019;MIN;grafo4921,83,edgelist;5;14,6;14,8
santos2019;MIN;grafo4922,61,edgelist;5;12,2;12,6
santos2019;MIN;grafo4923,63,edgelist;5;6;6
santos2019;MIN;grafo4924,62,edgelist;5;10,4;10,2
santos2019;MIN;grafo4925,71,edgelist;5;9;9
santos2019;MIN;grafo4926,78,edgelist;5;12;12,2
santos2019;MIN;grafo4927,78,edgelist;5;8,8;9
santos2019;MIN;grafo4928,54,edgelist;5;10;10
santos2019;MIN;grafo4929,81,edgelist;5;9,8;9,8
santos2019;MIN;grafo493,12,edgelist;5;3;3
santos2019;MIN;grafo4930,64,edgelist;5;8,8;8
santos2019;MIN;grafo4931,53,edgelist;5;6,4;6,4
santos2019;MIN;grafo4932,58,edgelist;5;12,2;12
santos2019;MIN;grafo4933,58,edgelist;5;6;6
santos2019;MIN;grafo4934,59,edgelist;5;8;8
santos2019;MIN;grafo4935,63,edgelist;5;7,2;7,6
santos2019;MIN;grafo4936,83,edgelist;5;12,6;12,4
santos2019;MIN;grafo4937,56,edgelist;5;11,8;12
santos2019;MIN;grafo4938,71,edgelist;5;9,2;9
santos2019;MIN;grafo4939,59,edgelist;5;6,6;6,4
santos2019;MIN;grafo494,13,edgelist;5;4;4
santos2019;MIN;grafo4940,56,edgelist;5;9;9
santos2019;MIN;grafo4941,74,edgelist;5;10,4;10
santos2019;MIN;grafo4942,54,edgelist;5;10;10
santos2019;MIN;grafo4943,61,edgelist;5;7,4;7,2
santos2019;MIN;grafo4944,58,edgelist;5;9,4;9,4
santos2019;MIN;grafo4945,50,edgelist;5;8;8
santos2019;MIN;grafo4946,85,edgelist;5;13;12,8
santos2019;MIN;grafo4947,53,edgelist;5;8;8
santos2019;MIN;grafo4948,78,edgelist;5;11;11
santos2019;MIN;grafo4949,56,edgelist;5;6,4;6,2
santos2019;MIN;grafo495,20,edgelist;5;3;3
santos2019;MIN;grafo4950,50,edgelist;5;8;8
santos2019;MIN;grafo4951,60,edgelist;5;10;10
santos2019;MIN;grafo4952,62,edgelist;5;9;9
santos2019;MIN;grafo4953,81,edgelist;5;13;13
santos2019;MIN;grafo4954,81,edgelist;5;9,2;9,4
santos2019;MIN;grafo4955,59,edgelist;5;9;9
santos2019;MIN;grafo4956,51,edgelist;5;6;6
santos2019;MIN;grafo4957,87,edgelist;5;10;10
santos2019;MIN;grafo4958,66,edgelist;5;8;8,6
santos2019;MIN;grafo4959,59,edgelist;5;6;6
santos2019;MIN;grafo496,15,edgelist;5;5;5
santos2019;MIN;grafo4960,58,edgelist;5;9;9
santos2019;MIN;grafo4961,79,edgelist;5;10;10,2
santos2019;MIN;grafo4962,76,edgelist;5;13,8;13,6
santos2019;MIN;grafo4963,64,edgelist;5;8,4;8
santos2019;MIN;grafo4964,49,edgelist;5;7;7,2
santos2019;MIN;grafo4965,52,edgelist;5;9,6;9
santos2019;MIN;grafo4966,53,edgelist;5;6;6
santos2019;MIN;grafo4967,55,edgelist;5;8;8,2
santos2019;MIN;grafo4968,77,edgelist;5;9;9
santos2019;MIN;grafo4969,54,edgelist;5;13;13
santos2019;MIN;grafo497,15,edgelist;5;4;4
santos2019;MIN;grafo4970,57,edgelist;5;11,2;11,4
santos2019;MIN;grafo4971,81,edgelist;5;10;10
santos2019;MIN;grafo4972,58,edgelist;5;8,6;8,4
santos2019;MIN;grafo4973,66,edgelist;5;11,2;11
santos2019;MIN;grafo4974,58,edgelist;5;9,6;9,2
santos2019;MIN;grafo4975,74,edgelist;5;10,4;10,2
santos2019;MIN;grafo4976,81,edgelist;5;10,2;10
santos2019;MIN;grafo4977,65,edgelist;5;12;12
santos2019;MIN;grafo4978,79,edgelist;5;9,4;9,8
santos2019;MIN;grafo4979,68,edgelist;5;12,2;12,4
santos2019;MIN;grafo498,12,edgelist;5;4;4
santos2019;MIN;grafo4980,59,edgelist;5;11,8;12
santos2019;MIN;grafo4981,65,edgelist;5;9;9
santos2019;MIN;grafo4982,63,edgelist;5;13;13
santos2019;MIN;grafo4983,77,edgelist;5;10,2;10,2
santos2019;MIN;grafo4984,74,edgelist;5;13,6;13,8
santos2019;MIN;grafo4985,58,edgelist;5;7,6;7,4
santos2019;MIN;grafo4986,83,edgelist;5;11,4;12,2
santos2019;MIN;grafo4987,64,edgelist;5;6,8;7,2
santos2019;MIN;grafo4988,62,edgelist;5;10,4;10,4
santos2019;MIN;grafo4989,75,edgelist;5;10;10
santos2019;MIN;grafo499,37,edgelist;5;7;7
santos2019;MIN;grafo4990,61,edgelist;5;8;8
santos2019;MIN;grafo4991,67,edgelist;5;10;10,2
santos2019;MIN;grafo4992,75,edgelist;5;10,2;10,2
santos2019;MIN;grafo4993,65,edgelist;5;15,2;14,8
santos2019;MIN;grafo4994,65,edgelist;5;13,2;13,6
santos2019;MIN;grafo4995,59,edgelist;5;9;9
santos2019;MIN;grafo4996,53,edgelist;5;8;8
santos2019;MIN;grafo4997,81,edgelist;5;10;10,2
santos2019;MIN;grafo4998,61,edgelist;5;8,6;8,4
santos2019;MIN;grafo4999,55,edgelist;5;9;9
santos2019;MIN;grafo500,15,edgelist;5;4;4
santos2019;MIN;grafo5000,80,edgelist;5;12;12,6
santos2019;MIN;grafo5001,74,edgelist;5;9;9
santos2019;MIN;grafo5002,54,edgelist;5;5;5
santos2019;MIN;grafo5003,58,edgelist;5;7,2;6,8
santos2019;MIN;grafo5004,67,edgelist;5;13,4;13
santos2019;MIN;grafo5005,82,edgelist;5;12;12
santos2019;MIN;grafo5006,58,edgelist;5;8,2;8,2
santos2019;MIN;grafo5007,64,edgelist;5;8;8
santos2019;MIN;grafo5008,58,edgelist;5;9,2;9,8
santos2019;MIN;grafo501,13,edgelist;5;2;2
santos2019;MIN;grafo5010,56,edgelist;5;9;9
santos2019;MIN;grafo5011,62,edgelist;5;9;9,2
santos2019;MIN;grafo5012,53,edgelist;5;9;9
santos2019;MIN;grafo5013,82,edgelist;5;9,4;9
santos2019;MIN;grafo5014,61,edgelist;5;14;14
santos2019;MIN;grafo5015,80,edgelist;5;8;8
santos2019;MIN;grafo5016,61,edgelist;5;8;8
santos2019;MIN;grafo5017,63,edgelist;5;12;12
santos2019;MIN;grafo5018,81,edgelist;5;10,8;11
santos2019;MIN;grafo5019,63,edgelist;5;9;9
santos2019;MIN;grafo502,20,edgelist;5;4;4
santos2019;MIN;grafo5020,62,edgelist;5;12,6;12,8
santos2019;MIN;grafo5021,66,edgelist;5;8;8
santos2019;MIN;grafo5022,67,edgelist;5;15,8;15,8
santos2019;MIN;grafo5023,55,edgelist;5;10,8;10,6
santos2019;MIN;grafo5024,84,edgelist;5;14,2;14
santos2019;MIN;grafo5025,79,edgelist;5;12,2;12,2
santos2019;MIN;grafo5026,52,edgelist;5;9;9,4
santos2019;MIN;grafo5027,60,edgelist;5;12;12,2
santos2019;MIN;grafo5028,83,edgelist;5;12,8;12,8
santos2019;MIN;grafo5029,80,edgelist;5;10;10
santos2019;MIN;grafo503,11,edgelist;5;3;3
santos2019;MIN;grafo5030,67,edgelist;5;13;13
santos2019;MIN;grafo5031,64,edgelist;5;13;13
santos2019;MIN;grafo5032,57,edgelist;5;7,2;7
santos2019;MIN;grafo5033,66,edgelist;5;11;11
santos2019;MIN;grafo5034,78,edgelist;5;8,2;8,4
santos2019;MIN;grafo5035,56,edgelist;5;9;9
santos2019;MIN;grafo5036,62,edgelist;5;10,2;10
santos2019;MIN;grafo5037,75,edgelist;5;12;11,2
santos2019;MIN;grafo5038,55,edgelist;5;8;8
santos2019;MIN;grafo5039,71,edgelist;5;12,6;12,4
santos2019;MIN;grafo504,25,edgelist;5;4;4
santos2019;MIN;grafo5040,53,edgelist;5;10;10
santos2019;MIN;grafo5041,57,edgelist;5;5;5
santos2019;MIN;grafo5042,56,edgelist;5;8;8
santos2019;MIN;grafo5043,64,edgelist;5;9,2;9,2
santos2019;MIN;grafo5044,59,edgelist;5;13,2;13
santos2019;MIN;grafo5045,55,edgelist;5;10;10
santos2019;MIN;grafo5046,80,edgelist;5;12,6;12,6
santos2019;MIN;grafo5047,60,edgelist;5;14;14
santos2019;MIN;grafo5048,61,edgelist;5;8,4;8,4
santos2019;MIN;grafo5049,63,edgelist;5;10;10
santos2019;MIN;grafo505,13,edgelist;5;2;2
santos2019;MIN;grafo5050,55,edgelist;5;9;9,2
santos2019;MIN;grafo5051,80,edgelist;5;16;15,4
santos2019;MIN;grafo5052,53,edgelist;5;10;10
santos2019;MIN;grafo5053,60,edgelist;5;13;13
santos2019;MIN;grafo5054,69,edgelist;5;13,4;13,4
santos2019;MIN;grafo5055,56,edgelist;5;11;11
santos2019;MIN;grafo5056,58,edgelist;5;10;10
santos2019;MIN;grafo5057,53,edgelist;5;7;7
santos2019;MIN;grafo5058,62,edgelist;5;13,6;13,8
santos2019;MIN;grafo5059,69,edgelist;5;13,4;13,6
santos2019;MIN;grafo506,43,edgelist;5;6;6
santos2019;MIN;grafo5060,75,edgelist;5;10,6;10,4
santos2019;MIN;grafo5061,58,edgelist;5;7;7,2
santos2019;MIN;grafo5062,64,edgelist;5;8;8
santos2019;MIN;grafo5063,78,edgelist;5;10;10
santos2019;MIN;grafo5064,58,edgelist;5;5;5
santos2019;MIN;grafo5065,60,edgelist;5;7,4;7,8
santos2019;MIN;grafo5066,51,edgelist;5;8;8
santos2019;MIN;grafo5067,64,edgelist;5;7,2;7,2
santos2019;MIN;grafo5068,63,edgelist;5;11,4;11
santos2019;MIN;grafo5069,64,edgelist;5;9,6;10
santos2019;MIN;grafo507,24,edgelist;5;3;3
santos2019;MIN;grafo5070,52,edgelist;5;6;6
santos2019;MIN;grafo5071,56,edgelist;5;8;8
santos2019;MIN;grafo5072,64,edgelist;5;11,6;11,4
santos2019;MIN;grafo5073,78,edgelist;5;10,4;10,6
santos2019;MIN;grafo5074,73,edgelist;5;11;11
santos2019;MIN;grafo5075,58,edgelist;5;9;9
santos2019;MIN;grafo5076,78,edgelist;5;12,2;12,4
santos2019;MIN;grafo5077,56,edgelist;5;10,2;9,4
santos2019;MIN;grafo5078,49,edgelist;5;8;8
santos2019;MIN;grafo5079,64,edgelist;5;10;10,4
santos2019;MIN;grafo508,20,edgelist;5;3;3
santos2019;MIN;grafo5080,79,edgelist;5;11;11
santos2019;MIN;grafo5081,55,edgelist;5;7;7
santos2019;MIN;grafo5082,60,edgelist;5;10,2;10,4
santos2019;MIN;grafo5083,59,edgelist;5;7,2;7
santos2019;MIN;grafo5084,62,edgelist;5;9,4;9,4
santos2019;MIN;grafo5085,81,edgelist;5;13,8;13,8
santos2019;MIN;grafo5086,83,edgelist;5;12,2;11,6
santos2019;MIN;grafo5087,77,edgelist;5;10;10
santos2019;MIN;grafo5088,54,edgelist;5;10;10
santos2019;MIN;grafo5089,56,edgelist;5;10;10
santos2019;MIN;grafo509,21,edgelist;5;6;6
santos2019;MIN;grafo5090,76,edgelist;5;15;15,2
santos2019;MIN;grafo5091,53,edgelist;5;10,6;10,2
santos2019;MIN;grafo5092,52,edgelist;5;9;9
santos2019;MIN;grafo5093,80,edgelist;5;7,6;7,2
santos2019;MIN;grafo5094,70,edgelist;5;10,4;10,2
santos2019;MIN;grafo5095,62,edgelist;5;11,8;11,8
santos2019;MIN;grafo5096,60,edgelist;5;8,2;8,4
santos2019;MIN;grafo5097,71,edgelist;5;15;15,2
santos2019;MIN;grafo5098,58,edgelist;5;12;12,2
santos2019;MIN;grafo5099,78,edgelist;5;7,2;7,2
santos2019;MIN;grafo510,13,edgelist;5;4;4
santos2019;MIN;grafo5100,67,edgelist;5;11;11
santos2019;MIN;grafo5101,78,edgelist;5;12;12,2
santos2019;MIN;grafo5102,51,edgelist;5;7;6,8
santos2019;MIN;grafo5103,53,edgelist;5;11;10,8
santos2019;MIN;grafo5104,57,edgelist;5;10;10
santos2019;MIN;grafo5105,52,edgelist;5;11;11
santos2019;MIN;grafo5106,73,edgelist;5;8,8;8,6
santos2019;MIN;grafo5107,67,edgelist;5;6;6
santos2019;MIN;grafo5108,72,edgelist;5;9;9,2
santos2019;MIN;grafo5109,83,edgelist;5;14,6;13,8
santos2019;MIN;grafo511,13,edgelist;5;3;3
santos2019;MIN;grafo5110,58,edgelist;5;11;11,2
santos2019;MIN;grafo5111,69,edgelist;5;14;14
santos2019;MIN;grafo5112,61,edgelist;5;8,4;8,8
santos2019;MIN;grafo5113,63,edgelist;5;10,4;10,6
santos2019;MIN;grafo5114,53,edgelist;5;8,2;8
santos2019;MIN;grafo5115,65,edgelist;5;11;11
santos2019;MIN;grafo5116,74,edgelist;5;12;12
santos2019;MIN;grafo5117,56,edgelist;5;9,2;9
santos2019;MIN;grafo5118,62,edgelist;5;8;8
santos2019;MIN;grafo5119,76,edgelist;5;14;14
santos2019;MIN;grafo512,16,edgelist;5;3;3
santos2019;MIN;grafo5120,60,edgelist;5;8;8
santos2019;MIN;grafo5121,74,edgelist;5;11;11
santos2019;MIN;grafo5122,39,edgelist;5;8;8
santos2019;MIN;grafo5123,68,edgelist;5;12,4;12
santos2019;MIN;grafo5124,36,edgelist;5;6;6
santos2019;MIN;grafo5125,35,edgelist;5;5;5
santos2019;MIN;grafo5126,43,edgelist;5;7;7
santos2019;MIN;grafo5127,33,edgelist;5;5;5
santos2019;MIN;grafo5128,37,edgelist;5;7,4;7
santos2019;MIN;grafo5129,53,edgelist;5;11;11
santos2019;MIN;grafo513,10,edgelist;5;2;2
santos2019;MIN;grafo5130,44,edgelist;5;8;8
santos2019;MIN;grafo5131,48,edgelist;5;6;6
santos2019;MIN;grafo5132,80,edgelist;5;12,8;12,8
santos2019;MIN;grafo5133,33,edgelist;5;8;8
santos2019;MIN;grafo5134,62,edgelist;5;9;9
santos2019;MIN;grafo5135,39,edgelist;5;6;6
santos2019;MIN;grafo5136,58,edgelist;5;11;11
santos2019;MIN;grafo5137,59,edgelist;5;13;13
santos2019;MIN;grafo5138,45,edgelist;5;9;9
santos2019;MIN;grafo5139,56,edgelist;5;9,4;9,4
santos2019;MIN;grafo514,13,edgelist;5;2;2
